Date,Ticker,Close,Daily_Return
2021-03-17,AAPL,121.4038314819336,-0.006450567574646682
2021-03-18,AAPL,117.2876205444336,-0.03390511557382392
2021-03-19,AAPL,116.76214599609375,-0.004480221748046853
2021-03-22,AAPL,120.07069396972656,0.028335792781193803
2021-03-23,AAPL,119.24353790283203,-0.0068889088548375055
2021-03-24,AAPL,116.85945129394531,-0.019993423969267288
2021-03-25,AAPL,117.34599304199219,0.004163477944313154
2021-03-26,AAPL,117.94933319091797,0.005141548793318185
2021-03-29,AAPL,118.12450408935547,0.0014851368269623855
2021-03-30,AAPL,116.67459106445312,-0.012274447508414998
2021-03-31,AAPL,118.86405181884766,0.01876553184733276
2021-04-01,AAPL,119.691162109375,0.0069584561343061235
2021-04-05,AAPL,122.51316833496094,0.023577398496700708
2021-04-06,AAPL,122.8148193359375,0.002462192473480229
2021-04-07,AAPL,124.45938110351562,0.013390580847411737
2021-04-08,AAPL,126.8531494140625,0.01923332969618352
2021-04-09,AAPL,129.42214965820312,0.02025176557308117
2021-04-12,AAPL,127.70956420898438,-0.01323255295744663
2021-04-13,AAPL,130.81365966796875,0.024305896572513808
2021-04-14,AAPL,128.478271484375,-0.017852785324724008
2021-04-15,AAPL,130.88182067871094,0.01870782636290569
2021-04-16,AAPL,130.55101013183594,-0.0025275515358781364
2021-04-19,AAPL,131.21267700195312,0.005068263121434269
2021-04-20,AAPL,129.52920532226562,-0.012830099333027367
2021-04-21,AAPL,129.90869140625,0.0029297337464568862
2021-04-22,AAPL,128.39065551757812,-0.011685406667092613
2021-04-23,AAPL,130.70663452148438,0.018038532435011634
2021-04-26,AAPL,131.0958709716797,0.0029779395026143796
2021-04-27,AAPL,130.77479553222656,-0.00244916515732585
2021-04-28,AAPL,129.98658752441406,-0.006027216518325718
2021-04-29,AAPL,129.8892364501953,-0.0007489316865131324
2021-04-30,AAPL,127.9236068725586,-0.015133121352903012
2021-05-03,AAPL,128.9745330810547,0.008215264048511806
2021-05-04,AAPL,124.41070556640625,-0.035385493598029005
2021-05-05,AAPL,124.65399169921875,0.0019555080224398225
2021-05-06,AAPL,126.24987030029297,0.01280246688710096
2021-05-07,AAPL,126.92243194580078,0.005327226427306986
2021-05-10,AAPL,123.64727783203125,-0.025804375661255152
2021-05-11,AAPL,122.73102569580078,-0.007410208718667932
2021-05-12,AAPL,119.67029571533203,-0.024938518708831015
2021-05-13,AAPL,121.81474304199219,0.017919629209919297
2021-05-14,AAPL,124.23213195800781,0.019844797564300576
2021-05-17,AAPL,123.08192443847656,-0.009258534820283382
2021-05-18,AAPL,121.69776916503906,-0.011245804611459298
2021-05-19,AAPL,121.54182434082031,-0.0012814107052961932
2021-05-20,AAPL,124.09565734863281,0.02101196869195565
2021-05-21,AAPL,122.26314544677734,-0.01476693013283481
2021-05-24,AAPL,123.8909683227539,0.013314092893881746
2021-05-25,AAPL,123.69600677490234,-0.0015736542420401456
2021-05-26,AAPL,123.64727783203125,-0.0003939411153326411
2021-05-27,AAPL,122.116943359375,-0.01237661272846724
2021-05-28,AAPL,121.46382141113281,-0.005348331937199968
2021-06-01,AAPL,121.14214324951172,-0.0026483454734416156
2021-06-02,AAPL,121.90247344970703,0.006276347601257948
2021-06-03,AAPL,120.42084503173828,-0.012154211280873017
2021-06-04,AAPL,122.71150970458984,0.019022160758362272
2021-06-07,AAPL,122.72127532958984,7.958198072466338e-05
2021-06-08,AAPL,123.54006958007812,0.0066719829001880004
2021-06-09,AAPL,123.9201889038086,0.0030768909635758845
2021-06-10,AAPL,122.92598724365234,-0.008022919178472088
2021-06-11,AAPL,124.13465118408203,0.009832452580055273
2021-06-14,AAPL,127.18562316894531,0.024577923696252446
2021-06-15,AAPL,126.3668212890625,-0.00643784933769731
2021-06-16,AAPL,126.86396789550781,0.003934154561885395
2021-06-17,AAPL,128.46250915527344,0.012600435618427719
2021-06-18,AAPL,127.16612243652344,-0.010091556885153508
2021-06-21,AAPL,128.9596710205078,0.014103981073100957
2021-06-22,AAPL,130.59727478027344,0.012698572715071466
2021-06-23,AAPL,130.3243408203125,-0.0020898901636358103
2021-06-24,AAPL,130.04164123535156,-0.0021692001907051006
2021-06-25,AAPL,129.74920654296875,-0.002248777311673278
2021-06-28,AAPL,131.3770751953125,0.012546270576264673
2021-06-29,AAPL,132.88792419433594,0.011500096168051588
2021-06-30,AAPL,133.50201416015625,0.004621111884645535
2021-07-01,AAPL,133.80416870117188,0.002263295748131222
2021-07-02,AAPL,136.42633056640625,0.01959701174251549
2021-07-06,AAPL,138.43426513671875,0.014718086765040717
2021-07-07,AAPL,140.91989135742188,0.017955281651174326
2021-07-08,AAPL,139.6234893798828,-0.009199566967100004
2021-07-09,AAPL,141.4462432861328,0.01305477978200864
2021-07-12,AAPL,140.85165405273438,-0.004203641041180872
2021-07-13,AAPL,141.96292114257812,0.007889627546920464
2021-07-14,AAPL,145.38424682617188,0.02410013583869275
2021-07-15,AAPL,144.7311553955078,-0.0044921746676235275
2021-07-16,AAPL,142.69393920898438,-0.014075864874817934
2021-07-19,AAPL,138.8533935546875,-0.02691456746927523
2021-07-20,AAPL,142.4600067138672,0.025974252892560612
2021-07-21,AAPL,141.72891235351562,-0.00513192703844223
2021-07-22,AAPL,143.09361267089844,0.009628947931095588
2021-07-23,AAPL,144.80911254882812,0.011988654461294379
2021-07-26,AAPL,145.22830200195312,0.002894772613040164
2021-07-27,AAPL,143.0643310546875,-0.01490047681777984
2021-07-28,AAPL,141.3195343017578,-0.01219588936016991
2021-07-29,AAPL,141.96292114257812,0.004552709885432327
2021-07-30,AAPL,142.1773223876953,0.0015102622811054012
2021-08-02,AAPL,141.8459014892578,-0.002331039105756716
2021-08-03,AAPL,143.63943481445312,0.012644237911457301
2021-08-04,AAPL,143.23980712890625,-0.0027821585768775803
2021-08-05,AAPL,143.34701538085938,0.0007484529203298784
2021-08-06,AAPL,142.66366577148438,-0.004767100365217991
2021-08-09,AAPL,142.61483764648438,-0.000342260411829165
2021-08-10,AAPL,142.13653564453125,-0.0033538025204554733
2021-08-11,AAPL,142.39036560058594,0.0017858178047163165
2021-08-12,AAPL,145.34828186035156,0.020773289311320164
2021-08-13,AAPL,145.5532684326172,0.0014103130057125934
2021-08-16,AAPL,147.5251922607422,0.013547781161904249
2021-08-17,AAPL,146.61734008789062,-0.006153878933755186
2021-08-18,AAPL,142.87843322753906,-0.02550112325124887
2021-08-19,AAPL,143.2103271484375,0.0023229112568017296
2021-08-20,AAPL,144.66488647460938,0.01015680471607494
2021-08-23,AAPL,146.14874267578125,0.010257196734691387
2021-08-24,AAPL,146.0609130859375,-0.0006009602835831407
2021-08-25,AAPL,144.8308563232422,-0.008421532747584504
2021-08-26,AAPL,144.03038024902344,-0.005526971907368949
2021-08-27,AAPL,145.0651397705078,0.0071843143071295135
2021-08-30,AAPL,149.4776611328125,0.030417517049825094
2021-08-31,AAPL,148.21832275390625,-0.008424926971444369
2021-09-01,AAPL,148.88214111328125,0.004478652483992596
2021-09-02,AAPL,149.99502563476562,0.007474936303055957
2021-09-03,AAPL,150.62957763671875,0.004230486972936376
2021-09-07,AAPL,152.96273803710938,0.015489390842067019
2021-09-08,AAPL,151.42030334472656,-0.010083728313026175
2021-09-09,AAPL,150.405029296875,-0.006705006035684469
2021-09-10,AAPL,145.4263458251953,-0.033101841706719703
2021-09-13,AAPL,145.99258422851562,0.003893643893114973
2021-09-14,AAPL,144.59657287597656,-0.009562207285501167
2021-09-15,AAPL,145.4849090576172,0.006143549352324973
2021-09-16,AAPL,145.25064086914062,-0.0016102576548594483
2021-09-17,AAPL,142.58554077148438,-0.018348284604522314
2021-09-20,AAPL,139.53981018066406,-0.021360725458842822
2021-09-21,AAPL,140.0181427001953,0.003427928695846294
2021-09-22,AAPL,142.3805694580078,0.01687229034933635
2021-09-23,AAPL,143.3372802734375,0.006719391691377252
2021-09-24,AAPL,143.42510986328125,0.0006127477071993237
2021-09-27,AAPL,141.91197204589844,-0.010550020277657057
2021-09-28,AAPL,138.53431701660156,-0.02380105765991647
2021-09-29,AAPL,139.43240356445312,0.0064827731293750634
2021-09-30,AAPL,138.13406372070312,-0.009311607707815472
2021-10-01,AAPL,139.2566680908203,0.008126919167360525
2021-10-04,AAPL,135.8302001953125,-0.02460541346051126
2021-10-05,AAPL,137.75331115722656,0.01415819868592405
2021-10-06,AAPL,138.62216186523438,0.00630729454492851
2021-10-07,AAPL,139.88145446777344,0.00908435264314611
2021-10-08,AAPL,139.50074768066406,-0.0027216387515979212
2021-10-11,AAPL,139.4128875732422,-0.0006298181829318406
2021-10-12,AAPL,138.1438446044922,-0.00910276654361164
2021-10-13,AAPL,137.55810546875,-0.004240066847851054
2021-10-14,AAPL,140.34027099609375,0.0202253841593929
2021-10-15,AAPL,141.39459228515625,0.007512606905909713
2021-10-18,AAPL,143.0639190673828,0.0118061571892365
2021-10-19,AAPL,145.22137451171875,0.015080360292099693
2021-10-20,AAPL,145.70944213867188,0.003360852550763793
2021-10-21,AAPL,145.92420959472656,0.0014739433004642422
2021-10-22,AAPL,145.15304565429688,-0.005284688144423955
2021-10-25,AAPL,145.10421752929688,-0.0003363906336233402
2021-10-26,AAPL,145.76808166503906,0.004575085046085281
2021-10-27,AAPL,145.30918884277344,-0.003148102225287719
2021-10-28,AAPL,148.9407196044922,0.02499174890892908
2021-10-29,AAPL,146.23655700683594,-0.018155965707947974
2021-11-01,AAPL,145.41661071777344,-0.005606985734929237
2021-11-02,AAPL,146.45138549804688,0.007115932458924723
2021-11-03,AAPL,147.8863983154297,0.009798560884232366
2021-11-04,AAPL,147.36903381347656,-0.0034983913858638305
2021-11-05,AAPL,147.89695739746094,0.0035823237102345917
2021-11-08,AAPL,147.0757293701172,-0.005552704002806275
2021-11-09,AAPL,147.43743896484375,0.0024593425188210727
2021-11-10,AAPL,144.612060546875,-0.019163235863330907
2021-11-11,AAPL,144.563232421875,-0.000337649050952904
2021-11-12,AAPL,146.63577270507812,0.014336565726165373
